candidate_id,symbol,prototype,gate,leverage_mode,cost_scenario,event_id,signal_time,entry_time,exit_time,raw_entry_price,raw_exit_price,entry_price,exit_price,quantity,entry_notional,atr,stop_loss,gross_pnl,entry_fee,exit_fee,slippage,funding_paid,funding_received,net_pnl,accounting_error,trade_return,equity_before,equity_after,min_low_1m,max_high_1m,mae_atr,mfe_atr,exit_reason,liquidation
D3,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-05T01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 01:30:00+00:00,2020-01-05 09:00:00+00:00,7459.49,7429.86,7460.981898,7428.374028,0.1340306160329998,1000.0,23.7514285714286,7389.727612285714,-2.1852264518119746,0.25,0.24890738677409402,0.1995628752830752,0.0,0.0,-2.6841338385860687,0.0,-0.005368267677172137,1000.0,994.6317323228278,7417.0,7495.0,-1.8517580055334821,1.432254986166257,donchian20_exit,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-06T09:00:00+00:00,2020-01-06 09:00:00+00:00,2020-01-06 09:00:00+00:00,2020-01-06 13:55:00+00:00,140.5,139.34524285714286,140.5281,139.31737380857143,7.116014519516026,1000.0,0.39428571428571296,139.34524285714286,-4.3077725786819965,0.25,0.24784611371065898,0.19913828113888624,0.0,0.0,-4.805618692392655,0.0,-0.009611237384785311,1000.0,990.3887626152147,139.02,143.0,-3.824891304347791,6.269311594202925,atr_stop,False
D3,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-06T22:15:00+00:00,2020-01-06 22:15:00+00:00,2020-01-06 22:15:00+00:00,2020-01-07 13:15:00+00:00,7630.61,7840.44,7632.136122,7838.871912,0.13032153992324036,994.6317323228278,23.17357142857145,7562.6154077142855,13.4710632550238,0.24865793308070697,0.2553934647082189,0.201621106022958,0.0,0.0,12.967011857234874,0.0,0.02607399590389535,994.6317323228278,1020.5657560372975,7611.24,8014.91,-0.9017221218752844,16.517690386215776,donchian20_exit,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-08T01:00:00+00:00,2020-01-08 01:00:00+00:00,2020-01-08 01:00:00+00:00,2020-01-08 02:58:00+00:00,147.51,144.28878771428572,147.539502,144.25992995674287,6.712702355571287,990.3887626152147,1.0835714285714317,144.28878771428572,-11.007395490018947,0.24759719065380367,0.2420934929087942,0.19587584096426217,0.0,0.0,-11.497086173581543,0.0,-0.023217319516474332,990.3887626152147,967.3945902680516,144.12,147.82,-3.155769808833206,0.258864337508225,atr_stop,False
D3,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-11T00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 00:00:00+00:00,2020-01-11 05:15:00+00:00,8207.2,8085.47,8208.84144,8083.852906,0.12432518809101245,1020.5657560372975,56.79928571428575,8038.443582857143,-7.769611499384957,0.2551414390093244,0.25125663325963193,0.20255892622545468,0.0,0.0,-8.276009571653912,0.0,-0.01621847396445753,1020.5657560372975,1004.0137368939897,8071.59,8261.33,-2.4164289792376583,0.9241059872483391,donchian20_exit,False
D3,BTCUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,BTCUSDT_2020-01-11T21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:45:00+00:00,2020-01-11 21:46:00+00:00,8284.17,8196.251119714285,8285.826834,8194.611869490342,0.12117242575890282,1004.0137368939897,29.85857142857133,8196.251119714285,-5.526369257573737,0.25100343422349747,0.24824024959471055,0.19969726046039205,0.0,0.0,-6.025612941391945,0.0,-0.012003048802963077,1004.0137368939897,991.9625110112058,8065.42,8292.19,-7.381693880675582,0.21311019568445216,atr_stop,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-11T17:00:00+00:00,2020-01-11 17:00:00+00:00,2020-01-11 17:00:00+00:00,2020-01-11 21:54:00+00:00,146.34,144.10855371428573,146.369268,144.0797320035429,6.609273951332813,967.3945902680515,0.7535714285714273,144.10855371428573,-7.566085311011425,0.24184864756701288,0.23806560491150716,0.19196540602658294,0.0,0.0,-8.045999563489945,0.0,-0.016634369562187667,967.3945902680516,951.3025911410717,143.0,148.03,-4.4710665402843786,2.203814976303335,atr_stop,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-13T00:00:00+00:00,2020-01-13 00:00:00+00:00,2020-01-13 00:00:00+00:00,2020-01-13 00:24:00+00:00,146.57,145.29645685714286,146.599314,145.26739756577143,6.48913398831506,951.3025911410717,0.43428571428571316,145.29645685714286,-4.321492101473975,0.23782564778526794,0.23566490173453097,0.1893960545240639,0.0,0.0,-4.7949826509937745,0.0,-0.010080877936519171,951.3025911410717,941.7126258390841,144.85,147.0,-4.028025657894751,0.9226322368421083,atr_stop,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-14T09:30:00+00:00,2020-01-14 09:30:00+00:00,2020-01-14 09:30:00+00:00,2020-01-14 09:48:00+00:00,151.41,149.70885342857144,151.440282,149.67891165788572,6.21837607142784,941.7126258390841,0.577142857142854,149.70885342857144,-5.47643159416304,0.23542815645977103,0.23268994066268955,0.1872470272816312,0.0,0.0,-5.944549691285501,0.0,-0.01262497608755918,941.7126258390841,929.8235264565132,149.4,151.82,-3.5351420792079145,0.6579272277227847,atr_stop,False
D3,ETHUSDT,P4_BREAKOUT_TOP20,P4_NO_GATE,fixed_1x,base_cost,ETHUSDT_2020-01-14T17:00:00+00:00,2020-01-14 17:00:00+00:00,2020-01-14 17:00:00+00:00,2020-01-15 04:00:00+00:00,159.57,162.8,159.601914,162.76744000000002,5.825892078315008,929.8235264565132,2.1285714285714255,153.21619971428572,9.221006423550179,0.23245588161412828,0.2370663848259034,0.1878092829286116,0.0,0.0,8.751484157110147,0.0,0.018823968007050516,929.8235264565132,947.3264947707335,158.83,172.18,-0.36264416107382025,5.9091679194630995,donchian20_exit,False
