prototype,symbol,side,side_scope,sizing_mode,event_id,signal_time,entry_time,exit_time,entry_raw_price,entry_price,exit_raw_price,exit_price,quantity,atr,gross_pnl,entry_fee,exit_fee,total_fee,funding_fee,funding_status,net_pnl,trade_return,equity_before,equity_after,mae_atr,mfe_atr,bars_held,exit_reason
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-01-12T00:00:00+00:00,2020-01-12 00:00:00+00:00,2020-01-12 00:00:00+00:00,2020-01-12 00:08:00+00:00,8020.58,8022.184115999999,7966.115544571428,7964.522321462514,0.12465433173062318,56.068571428571495,-7.187792464458759,0.5,0.4964061037677706,0.9964061037677706,0.0,unavailable,-8.18419856822653,-0.008184198568226528,1000.0,991.8158014317735,-1.1754199245821424,0.006525652262543803,0.5333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-01-12T00:15:00+00:00,2020-01-12 00:15:00+00:00,2020-01-12 00:15:00+00:00,2020-01-12 02:42:00+00:00,7990.27,7991.8680540000005,8094.2846930562855,8092.665836117674,0.12410312516800887,59.01642857142867,12.509319770807345,0.49590790071588675,0.5021625606012904,0.9980704613171771,0.0,unavailable,11.511249309490168,0.011606237058204422,991.8158014317735,1003.3270507412636,-0.03165311838108592,2.1582455781077843,9.8,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-01-18T06:15:00+00:00,2020-01-18 06:15:00+00:00,2020-01-18 06:15:00+00:00,2020-01-18 06:41:00+00:00,8822.59,8824.354518,8885.490747171389,8883.713649021955,0.11369976678687012,30.44571428571427,6.7491193538674885,0.5016635253706319,0.5050380850475655,1.0067016104181974,0.0,unavailable,5.742417743449291,0.005723375781811884,1003.3270507412636,1009.069468484713,-0.2744070289039174,2.0247671452702436,1.7333333333333334,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-01-22T11:15:00+00:00,2020-01-22 11:15:00+00:00,2020-01-22 11:15:00+00:00,2020-01-22 11:17:00+00:00,8647.95,8649.67959,8619.893875714286,8618.169896939144,0.11665975114862179,29.785714285714416,-3.675912951248925,0.5045347342423565,0.502696777766732,1.0072315120090884,0.0,unavailable,-4.683144463258014,-0.004641052583119516,1009.069468484713,1004.3863240214549,-1.1277080575539258,0.08327515587533217,0.13333333333333333,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-01-31T07:30:00+00:00,2020-01-31 07:30:00+00:00,2020-01-31 07:30:00+00:00,2020-01-31 08:47:00+00:00,9347.78,9349.649556,9412.023842359882,9410.14143759141,0.10742502358036561,33.965714285714576,6.498341806377878,0.5021931620107275,0.5054423329139164,1.007635494924644,0.0,unavailable,5.490706311453234,0.005466727473417834,1004.3863240214549,1009.8770303329081,-0.34710166554508637,1.8651291554508533,5.133333333333334,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-02-01T11:15:00+00:00,2020-02-01 11:15:00+00:00,2020-02-01 11:15:00+00:00,2020-02-01 11:27:00+00:00,9360.98,9362.852196,9338.826481714286,9336.958716417943,0.10785997783499648,24.025714285714198,-2.792870133791591,0.504938515166454,0.5035420800995583,1.0084805952660123,0.0,unavailable,-3.801350729057603,-0.003764171889130382,1009.8770303329081,1006.0756796038505,-1.1592660958497027,0.43069703888697847,0.8,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-02-01T11:30:00+00:00,2020-02-01 11:30:00+00:00,2020-02-01 11:30:00+00:00,2020-02-01 12:46:00+00:00,9341.01,9342.878202,9317.627487714286,9315.763962216743,0.10768369851899419,25.250714285714302,-2.9197616223919964,0.5030378398019253,0.5015779589907293,1.0046157987926545,0.0,unavailable,-3.924377421184651,-0.0039006781505044456,1006.0756796038505,1002.1513021826659,-1.4604815365901802,1.3513201097564278,5.066666666666666,atr_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-02-01T13:00:00+00:00,2020-02-01 13:00:00+00:00,2020-02-01 13:00:00+00:00,2020-02-01 13:22:00+00:00,9322.5,9324.3645,9371.662797428618,9369.788464869132,0.10747663309201028,25.257857142857183,4.882014805824146,0.5010756510913329,0.503516658494245,1.0045923095855778,0.0,unavailable,3.8774224962385677,0.0038690988953400725,1002.1513021826659,1006.0287246789044,-0.37075591753624965,1.9160572382002752,1.4666666666666666,mean_exit
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-02-10T06:00:00+00:00,2020-02-10 06:00:00+00:00,2020-02-10 06:00:00+00:00,2020-02-10 10:00:00+00:00,9849.94,9851.909988,9856.35,9854.37873,0.10211509503276883,50.992857142856984,0.2520958239414827,0.5030143623394522,0.503140410251423,1.0061547725908753,0.0,unavailable,-0.7540589486493925,-0.0007495401772847655,1006.0287246789044,1005.274665730255,-0.9042440565905698,3.581874447401612,16.0,time_stop
S3_EXIT_WINDOW_IDLE_MR1,BTCUSDT,long,both,fixed_1x,IDLE_MR1_P4_IDLE_REVERSION_BTCUSDT_long_2020-02-13T09:15:00+00:00,2020-02-13 09:15:00+00:00,2020-02-13 09:15:00+00:00,2020-02-13 09:25:00+00:00,10241.95,10243.99839,10180.57839,10178.542274322,0.09813303628704055,63.41999999999981,-6.423407375037904,0.5026373328651276,0.4994256291776086,1.0020629620427361,0.0,unavailable,-7.42547033708064,-0.007386508971343274,1005.274665730255,997.8491953931743,-2.210002995900368,0.04039120151368428,0.6666666666666666,atr_stop
